"","Agulhas","Amsterdam-St_Paul","Andaman","Arctic","Bay_of_Bengal","Benguela","Black_Sea","Central_Indian_Ocean_Islands","Central_Polynesia","Cold_Temperate_Northeast_Pacific","Cold_Temperate_Northwest_Atlantic","Cold_Temperate_Northwest_Pacific","Continental_High_Antarctic","East_Central_Australian_Shelf","Easter_Island","Eastern_Coral_Triangle","Galapagos","Gulf_of_Guinea","Hawaii","Java_Transitional","Juan_Fernandez_and_Desventuradas","Lord_Howe_and_Norfolk_Islands","Lusitanian","Magellanic","Marquesas","Marshall__Gilbert_and_Ellis_Islands","Mediterranean_Sea","North_Brazil_Shelf","Northeast_Australian_Shelf","Northern_European_Seas","Northern_New_Zealand","Northwest_Australian_Shelf","Red_Sea_and_Gulf_of_Aden","Sahul_Shelf","Scotia_Sea","Somali_Arabian","South_China_Sea","South_Kuroshio","Southeast_Australian_Shelf","Southeast_Polynesia","Southern_New_Zealand","Southwest_Australian_Shelf","St__Helena_and_Ascension_Islands","Subantarctic_Islands","Subantarctic_New_Zealand","Sunda_Shelf","Tristan_Gough","Tropical_East_Pacific","Tropical_Northwestern_Atlantic","Tropical_Northwestern_Pacific","Tropical_Southwestern_Atlantic","Tropical_Southwestern_Pacific","Warm_Temperate_Northeast_Pacific","Warm_Temperate_Northwest_Atlantic","Warm_Temperate_Northwest_Pacific","Warm_Temperate_Southeastern_Pacific","Warm_Temperate_Southwestern_Atlantic","West_African_Transition","West_and_South_Indian_Shelf","West_Central_Australian_Shelf","Western_Coral_Triangle","Western_Indian_Ocean"
"Paraliparis_garmani",0,0,0,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Paraliparis_gracilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_grandis",0,0,0,2,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_hawaiiensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_holomelas",0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_hubbsi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_hystrix",0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_latifrons",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_leobergi",0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_megalopus",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_meganchus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_mento",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_meridionalis",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,10,0,0,0,0,0,0,0
"Paraliparis_merodontus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"Paraliparis_mexicanus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Paraliparis_monoporus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_nassarum",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"Paraliparis_obliquosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_operculosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_paucidens",0,0,0,6,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_pectoralis",0,0,0,5,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Paraliparis_penicillus",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_rosaceus",0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,61,0,1,0,0,29,0,6,0,0,0,0,0,44,0
"Paraliparis_somovi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_thalassobathyalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraliparis_ulochir",0,0,0,7,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"Paralonchurus_brasiliensis",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,13,0,0,34,0,0,41,0,0,0,0,0
"Paralonchurus_goodei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,10,0,0,0,0,0,0,0,0,0
"Paralonchurus_peruanus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Paralticus_amboinensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0
"Paraluteres_prionurus",0,0,13,0,2,0,0,25,12,0,0,0,0,0,0,78,6,0,11,13,0,0,0,0,4,42,0,0,25,0,0,25,1,59,0,5,38,13,0,1,0,0,0,0,0,13,0,18,1,31,0,63,12,0,9,0,0,0,25,0,186,93
"Paramonacanthus_arabicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paramonacanthus_choirocephalus",0,0,16,0,2,0,0,0,1,0,0,0,0,2,0,74,0,0,1,15,0,0,0,0,0,35,0,0,24,0,0,25,0,57,0,0,43,13,0,0,0,0,0,0,0,47,0,0,0,22,0,54,0,0,12,0,0,0,10,2,193,0
"Paramonacanthus_cryptodon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,0
"Paramonacanthus_curtorhynchos",0,0,21,0,3,0,0,0,1,0,0,0,0,7,0,73,0,0,1,16,0,0,0,0,0,27,0,0,25,0,0,26,0,43,0,0,49,13,0,0,0,0,0,0,0,59,0,0,0,22,0,63,0,0,19,0,0,0,8,6,188,0
"Paramonacanthus_filicauda",0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,73,0,0,1,5,0,0,0,0,0,38,0,0,26,0,0,27,0,74,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,23,0,67,0,0,23,0,0,0,9,5,141,0
"Paramonacanthus_frenatus",3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,87
"Paramonacanthus_japonicus",0,0,22,0,2,0,0,0,1,0,0,0,0,0,0,74,0,0,0,15,0,0,0,0,0,32,0,0,24,0,0,27,0,72,0,0,54,13,0,0,0,0,0,0,0,73,0,0,0,21,0,54,0,0,8,0,0,0,11,0,196,0
"Paramonacanthus_lowei",0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Paramonacanthus_nematophorus",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,88
"Paramonacanthus_nipponensis",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,49,0,0,27,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,25,0,0,0,0,0,132,0
"Paramonacanthus_oblongus",3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,49,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,0,0,73
"Paramonacanthus_otisensis",0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,31,0,0,1,0,0,0,0,0,0,20,0,0,26,0,0,0,0,33,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0,14,0,0,0,0,0,24,0
"Paramonacanthus_pusillus",9,0,30,0,4,0,0,25,1,0,0,0,0,10,0,59,0,2,0,16,0,0,0,0,0,10,0,0,26,0,0,27,21,80,0,23,48,9,0,0,0,0,0,0,0,98,0,0,0,4,0,47,0,0,32,0,0,0,37,11,194,94
"Paramonacanthus_sulcatus",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,46,3,0,0,0,0,0,0,0,80,0,0,0,3,0,0,0,0,3,0,0,0,0,0,166,0
"Paramonacanthus_tricuspis",0,0,39,0,13,0,0,9,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,10,7,63,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,26,0,153,1
"Paramugil_georgii",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,28,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,30,0
"Paramugil_parmatus",2,0,41,0,18,0,0,24,1,0,0,0,0,6,0,53,0,0,0,14,0,0,0,0,0,9,0,0,25,0,0,26,13,85,0,20,51,5,0,0,0,0,0,0,0,110,0,0,0,4,0,39,0,0,12,0,0,0,42,5,191,90
"Paranibea_semiluctuosa",0,0,29,0,26,0,0,9,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,21,25,84,0,31,20,1,0,0,0,0,0,0,0,99,0,0,0,0,0,2,0,0,1,0,0,0,42,0,142,48
"Paranotothenia_magellanica",0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,1,0,0,84,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paranthias_colonus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,24,0,0,2,0,0,0,0,0,0
"Paranthias_furcifer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,156,0,45,0,0,30,0,0,5,0,0,0,0,0
"Parapercis_albiventer",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,45
"Parapercis_alboguttata",2,0,38,0,6,0,0,23,1,0,0,0,0,6,0,43,0,0,0,15,0,0,0,0,0,7,0,0,20,0,0,25,31,71,0,28,49,4,0,0,0,0,0,0,0,91,0,0,0,2,0,31,0,0,18,0,0,0,42,5,190,89
"Parapercis_allporti",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,23,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Parapercis_atlantica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Parapercis_australis",0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,28,0,0,20,0,0,0,0,0,4,11,0,0,26,0,0,0,0,11,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,4,0,68,5,0,3,0,0,0,0,0,0,0
"Parapercis_binivirgata",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,80,0,0,0,2,0,10,0,0,0,2,0,0,11,0,15,0,0,9,0,0,0,0,2,0,39,0,0,1,10,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,73,0
"Parapercis_clathrata",0,0,22,0,2,0,0,0,13,0,0,0,0,0,0,77,1,0,5,15,0,0,0,0,4,43,0,0,22,0,0,25,0,72,0,0,43,9,0,3,0,0,0,0,0,64,0,25,1,31,0,58,5,0,3,0,0,0,10,0,196,0
"Parapercis_colemani",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
"Parapercis_colias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parapercis_cylindrica",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,75,0,0,0,11,0,0,0,0,0,25,0,0,26,0,0,24,0,53,0,0,43,13,0,0,0,0,0,0,0,31,0,0,0,23,0,51,0,0,10,0,0,0,0,5,192,0
"Parapercis_diplospilus",0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,76,0,0,1,5,0,0,0,0,0,44,0,0,26,0,0,26,0,73,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,30,0,68,0,0,16,0,0,0,9,6,138,0
"Parapercis_dockinsi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parapercis_filamentosa",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,3,0,0,16,0,0,0,0,61,0,0,40,2,0,0,0,0,0,0,0,98,0,0,0,1,0,6,0,0,7,0,0,0,0,0,156,0
"Parapercis_fuscolineata",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,2,0,0,24,4,0,0,0,0,0,0,0,6,0,0,0,1,0,34,0,0,7,0,0,0,0,0,103,0
"Parapercis_haackei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"Parapercis_hexophtalma",1,0,19,0,3,0,0,25,10,0,0,0,0,4,0,76,7,0,14,15,0,0,0,0,5,39,0,0,26,0,0,25,28,63,0,20,51,13,0,25,0,0,0,0,0,54,0,28,2,26,0,68,13,0,7,0,0,0,34,3,194,106
"Parapercis_katoi",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0
"Parapercis_kentingensis",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
"Parapercis_lata",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"Parapercis_lineopunctata",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,15,0,0,0,0,0,3,0,0,15,0,0,23,0,66,0,0,16,0,0,0,0,0,0,0,0,76,0,0,0,29,0,12,0,0,0,0,0,0,0,0,190,0
"Parapercis_maculata",0,0,31,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,42,10,0,41,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,41,0,23,54
"Parapercis_millepunctata",0,0,0,0,0,0,0,25,16,0,0,0,0,2,0,75,3,0,14,1,0,0,0,0,5,45,0,0,24,0,0,0,0,41,0,0,36,13,0,15,0,0,0,0,0,12,0,9,2,35,0,69,6,0,5,0,0,0,4,0,155,94
"Parapercis_multiplicata",0,0,11,0,1,0,0,0,16,0,0,0,0,7,0,78,8,0,20,13,0,0,0,0,5,44,0,0,26,0,0,26,0,65,0,0,38,13,0,17,0,0,0,0,0,14,0,18,1,33,0,74,9,0,18,0,0,0,8,7,184,0
"Parapercis_muronis",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,50,0,0,0,3,0,0,0,0,0,8,0,0,9,0,0,0,0,57,0,0,47,11,0,0,18,0,0,0,0,50,0,0,0,7,0,3,0,0,43,0,0,0,0,0,164,0
"Parapercis_nebulosa",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,25,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,1,0
"Parapercis_pacifica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,7,0,0,6,0,0,0,0,40,0,0,22,8,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,10,0,0,0,0,0,147,0
"Parapercis_phenax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Parapercis_pulchella",3,0,11,0,2,0,0,24,1,0,0,8,0,11,0,58,0,0,0,11,0,2,0,0,0,14,0,0,26,0,4,26,2,69,0,8,32,11,2,0,1,9,0,0,0,5,0,0,0,7,0,47,0,0,32,0,0,0,29,11,166,101
"Parapercis_punctulata",2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,104
"Parapercis_queenslandica",0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,29,0,0,1,0,0,0,0,0,0,12,0,0,26,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,69,0,0,3,0,0,0,0,0,0,0
"Parapercis_ramsayi",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"Parapercis_robinsoni",13,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,86
"Parapercis_roseoviridis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parapercis_sagma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0
"Parapercis_schauinslandii",2,0,5,0,1,0,0,26,19,0,0,0,0,7,0,75,8,0,23,10,0,0,0,0,5,46,0,0,26,0,0,27,1,65,0,0,33,13,0,9,0,0,0,0,0,5,0,15,1,37,0,74,8,0,29,0,0,0,12,9,170,102
"Parapercis_sexfasciata",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,8,0,44,0,0,30,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,5,0,88,0
"Parapercis_simulata",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4
"Parapercis_snyderi",0,0,0,0,0,0,0,0,3,0,0,7,0,10,0,76,0,0,2,2,0,2,0,0,0,42,0,0,26,0,0,0,0,58,0,0,47,13,0,0,0,0,0,0,0,37,0,0,0,30,0,70,0,0,32,0,0,0,0,0,171,0
"Parapercis_striolata",0,0,0,0,0,0,0,0,1,0,0,8,0,1,0,56,0,0,0,9,0,0,0,0,0,16,0,0,12,0,0,18,0,15,0,0,18,10,0,0,0,0,0,0,0,1,0,0,0,8,0,38,0,0,31,0,0,0,7,1,138,0
"Parapercis_tetracantha",0,0,24,0,3,0,0,18,0,0,0,0,0,0,0,68,0,0,0,15,0,0,0,0,0,20,0,0,9,0,0,13,0,55,0,0,50,13,0,0,0,0,0,0,0,61,0,0,0,19,0,8,0,0,9,0,0,0,17,0,197,20
"Parapercis_xanthogramma",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
"Parapercis_xanthozona",2,0,29,0,3,0,0,25,1,0,0,0,0,6,0,76,0,0,1,15,0,0,0,0,0,37,0,0,26,0,0,26,2,62,0,5,52,13,0,0,0,0,0,0,0,72,0,0,0,25,0,67,0,0,12,0,0,0,25,5,197,104
"Paraplagusia_bilineata",2,0,36,0,16,0,0,25,0,0,0,0,0,5,0,46,0,0,0,15,0,0,0,0,0,0,0,0,26,0,0,25,12,66,0,19,57,12,0,0,0,0,0,0,0,92,0,0,0,11,0,14,0,0,10,0,0,0,36,3,195,104
"Paraplagusia_blochii",3,0,33,0,12,0,0,9,0,0,0,0,0,2,0,12,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,24,2,85,0,10,37,1,0,0,0,0,0,0,0,97,0,0,0,0,0,2,0,0,8,0,0,0,33,4,146,65
